Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201809,Water - Precipitation - unspecified (not reported),2018-09-15,2018-09-01,2018-09-30,,-7.99,"BAFU (Bundesamt fuer Umwelt, reported by)",-52.9,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201810,Water - Precipitation - unspecified (not reported),2018-10-15,2018-10-01,2018-10-31,,-13.85,"BAFU (Bundesamt fuer Umwelt, reported by)",-100.4,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201811,Water - Precipitation - unspecified (not reported),2018-11-15,2018-11-01,2018-11-30,,-15.59,"BAFU (Bundesamt fuer Umwelt, reported by)",-114.2,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201812,Water - Precipitation - unspecified (not reported),2018-12-15,2018-12-01,2018-12-31,,-10.79,"BAFU (Bundesamt fuer Umwelt, reported by)",-86.7,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201901,Water - Precipitation - unspecified (not reported),2019-01-15,2019-01-01,2019-01-31,,-13.68,"BAFU (Bundesamt fuer Umwelt, reported by)",-101.29,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201902,Water - Precipitation - unspecified (not reported),2019-02-15,2019-02-01,2019-02-28,,-18.25,"BAFU (Bundesamt fuer Umwelt, reported by)",-141.55,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201903,Water - Precipitation - unspecified (not reported),2019-03-15,2019-03-01,2019-03-31,,-9.12,"BAFU (Bundesamt fuer Umwelt, reported by)",-70.73,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201904,Water - Precipitation - unspecified (not reported),2019-04-15,2019-04-01,2019-04-30,,-13.38,"BAFU (Bundesamt fuer Umwelt, reported by)",-96.29,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201905,Water - Precipitation - unspecified (not reported),2019-05-15,2019-05-01,2019-05-31,,-10.04,"BAFU (Bundesamt fuer Umwelt, reported by)",-73.23,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201906,Water - Precipitation - unspecified (not reported),2019-06-15,2019-06-01,2019-06-30,,-4.25,"BAFU (Bundesamt fuer Umwelt, reported by)",-21.09,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201907,Water - Precipitation - unspecified (not reported),2019-07-15,2019-07-01,2019-07-31,,-6.26,"BAFU (Bundesamt fuer Umwelt, reported by)",-43.14,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201908,Water - Precipitation - unspecified (not reported),2019-08-15,2019-08-01,2019-08-31,,-6.32,"BAFU (Bundesamt fuer Umwelt, reported by)",-41.14,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201909,Water - Precipitation - unspecified (not reported),2019-09-15,2019-09-01,2019-09-30,,-8.26,"BAFU (Bundesamt fuer Umwelt, reported by)",-55.12,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201910,Water - Precipitation - unspecified (not reported),2019-10-15,2019-10-01,2019-10-31,,-8.76,"BAFU (Bundesamt fuer Umwelt, reported by)",-60.74,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201911,Water - Precipitation - unspecified (not reported),2019-11-15,2019-11-01,2019-11-30,,-15.66,"BAFU (Bundesamt fuer Umwelt, reported by)",-117.91,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",201912,Water - Precipitation - unspecified (not reported),2019-12-15,2019-12-01,2019-12-31,,-13.15,"BAFU (Bundesamt fuer Umwelt, reported by)",-99.84,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202001,Water - Precipitation - unspecified (not reported),2020-01-15,2020-01-01,2020-01-31,,-11.52,"BAFU (Bundesamt fuer Umwelt, reported by)",-79.66,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202002,Water - Precipitation - unspecified (not reported),2020-02-15,2020-02-01,2020-02-28,,-8.92,"BAFU (Bundesamt fuer Umwelt, reported by)",-70.02,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202003,Water - Precipitation - unspecified (not reported),2020-03-15,2020-03-01,2020-03-31,,-10.48,"BAFU (Bundesamt fuer Umwelt, reported by)",-78.72,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202004,Water - Precipitation - unspecified (not reported),2020-04-15,2020-04-01,2020-04-30,,-9.29,"BAFU (Bundesamt fuer Umwelt, reported by)",-66.91,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202005,Water - Precipitation - unspecified (not reported),2020-05-15,2020-05-01,2020-05-31,,-8.7,"BAFU (Bundesamt fuer Umwelt, reported by)",-60.57,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202006,Water - Precipitation - unspecified (not reported),2020-06-15,2020-06-01,2020-06-30,,-10.1,"BAFU (Bundesamt fuer Umwelt, reported by)",-72.07,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202007,Water - Precipitation - unspecified (not reported),2020-07-15,2020-07-01,2020-07-31,,-5.7,"BAFU (Bundesamt fuer Umwelt, reported by)",-36.1,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202008,Water - Precipitation - unspecified (not reported),2020-08-15,2020-08-01,2020-08-31,,-8.27,"BAFU (Bundesamt fuer Umwelt, reported by)",-55.73,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202009,Water - Precipitation - unspecified (not reported),2020-09-15,2020-09-01,2020-09-30,,-11.17,"BAFU (Bundesamt fuer Umwelt, reported by)",-78.51,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202010,Water - Precipitation - unspecified (not reported),2020-10-15,2020-10-01,2020-10-31,,-12.63,"BAFU (Bundesamt fuer Umwelt, reported by)",-94.37,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202011,Water - Precipitation - unspecified (not reported),2020-11-15,2020-11-01,2020-11-30,,-6.05,"BAFU (Bundesamt fuer Umwelt, reported by)",-42.23,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202012,Water - Precipitation - unspecified (not reported),2020-12-15,2020-12-01,2020-12-31,,-18.91,"BAFU (Bundesamt fuer Umwelt, reported by)",-141.26,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202101,Water - Precipitation - unspecified (not reported),2021-01-15,2021-01-01,2021-01-31,,-15.14,"BAFU (Bundesamt fuer Umwelt, reported by)",-115.02,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202102,Water - Precipitation - unspecified (not reported),2021-02-15,2021-02-01,2021-02-28,,-13.98,"BAFU (Bundesamt fuer Umwelt, reported by)",-106.12,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202103,Water - Precipitation - unspecified (not reported),2021-03-15,2021-03-01,2021-03-31,,-9.87,"BAFU (Bundesamt fuer Umwelt, reported by)",-68.71,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202104,Water - Precipitation - unspecified (not reported),2021-04-15,2021-04-01,2021-04-30,,-12.07,"BAFU (Bundesamt fuer Umwelt, reported by)",-83.41,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202105,Water - Precipitation - unspecified (not reported),2021-05-15,2021-05-01,2021-05-31,,-9.9,"BAFU (Bundesamt fuer Umwelt, reported by)",-74.48,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202106,Water - Precipitation - unspecified (not reported),2021-06-15,2021-06-01,2021-06-30,,-8.23,"BAFU (Bundesamt fuer Umwelt, reported by)",-56.36,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202107,Water - Precipitation - unspecified (not reported),2021-07-15,2021-07-01,2021-07-31,,-6.99,"BAFU (Bundesamt fuer Umwelt, reported by)",-47.24,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202108,Water - Precipitation - unspecified (not reported),2021-08-15,2021-08-01,2021-08-31,,-7.08,"BAFU (Bundesamt fuer Umwelt, reported by)",-46.08,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202109,Water - Precipitation - unspecified (not reported),2021-09-15,2021-09-01,2021-09-30,,-6.25,"BAFU (Bundesamt fuer Umwelt, reported by)",-40.04,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202110,Water - Precipitation - unspecified (not reported),2021-10-15,2021-10-01,2021-10-31,,-8.48,"BAFU (Bundesamt fuer Umwelt, reported by)",-57.89,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202111,Water - Precipitation - unspecified (not reported),2021-11-15,2021-11-01,2021-11-30,,-15.81,"BAFU (Bundesamt fuer Umwelt, reported by)",-113.57,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/CH/01,SEVELEN,CH,699001,47.12,9.49,450,Precipitation collectors - standard - rain & snow collectors,"[Partners: BAFU, Berne; MeteoSuisse, Zuerich]",202112,Water - Precipitation - unspecified (not reported),2021-12-15,2021-12-01,2021-12-31,,-16.24,"BAFU (Bundesamt fuer Umwelt, reported by)",-128.64,"BAFU (Bundesamt fuer Umwelt, reported by)",,,,,,
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201501,"Water - Precipitation - rain & snow (""mixed"")",2015-01-15,2015-01-01,2015-01-31,,-12.46,International Atomic Energy Agency,-90.6,International Atomic Energy Agency,,,,28.6,-0.3,5.6
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201502,"Water - Precipitation - rain & snow (""mixed"")",2015-02-15,2015-02-01,2015-02-28,,-14.37,International Atomic Energy Agency,-105,International Atomic Energy Agency,,,,24.4,1,5.3
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201503,"Water - Precipitation - rain & snow (""mixed"")",2015-03-15,2015-03-01,2015-03-31,,-14.11,International Atomic Energy Agency,-106.4,International Atomic Energy Agency,,,,36.8,5.8,6.3
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201504,Water - Precipitation - rain,2015-04-15,2015-04-01,2015-04-30,,-7.88,International Atomic Energy Agency,-51.9,International Atomic Energy Agency,,,,35.6,9.6,7
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201505,Water - Precipitation - rain,2015-05-15,2015-05-01,2015-05-31,,-7.62,International Atomic Energy Agency,-56,International Atomic Energy Agency,,,,77.4,15.7,13.2
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201506,Water - Precipitation - rain,2015-06-15,2015-06-01,2015-06-30,,-6.73,International Atomic Energy Agency,-46.5,International Atomic Energy Agency,,,,119.2,19.1,15.6
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201507,Water - Precipitation - rain,2015-07-15,2015-07-01,2015-07-31,,-4.02,International Atomic Energy Agency,-24.7,International Atomic Energy Agency,,,,32.4,21.8,17.5
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201508,Water - Precipitation - rain,2015-08-15,2015-08-01,2015-08-31,,-8.38,International Atomic Energy Agency,-56,International Atomic Energy Agency,,,,59,22.1,16.9
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201509,Water - Precipitation - rain,2015-09-15,2015-09-01,2015-09-30,,-6.84,International Atomic Energy Agency,-40.1,International Atomic Energy Agency,,,,136.6,17.8,16
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201510,Water - Precipitation - rain,2015-10-15,2015-10-01,2015-10-31,,-10.08,International Atomic Energy Agency,-66.6,International Atomic Energy Agency,,,,62.6,10.2,10.4
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201511,Water - Precipitation - rain,2015-11-15,2015-11-01,2015-11-30,,-13.74,International Atomic Energy Agency,-98.2,International Atomic Energy Agency,,,,56.8,6.6,8
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201512,Water - Precipitation - rain,2015-12-15,2015-12-01,2015-12-31,,-9.29,International Atomic Energy Agency,-63.4,International Atomic Energy Agency,,,,5.1,1.5,6.4
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201601,"Water - Precipitation - rain & snow (""mixed"")",2016-01-15,2016-01-01,2016-01-31,,-18.74,International Atomic Energy Agency,-146.2,International Atomic Energy Agency,,,,33.2,-2.4,4.6
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201602,"Water - Precipitation - rain & snow (""mixed"")",2016-02-15,2016-02-01,2016-02-29,,-10.21,International Atomic Energy Agency,-78.8,International Atomic Energy Agency,,,,32.4,5.3,7.2
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201603,Water - Precipitation - rain,2016-03-15,2016-03-01,2016-03-31,,-10.12,International Atomic Energy Agency,-71.9,International Atomic Energy Agency,,,,56.8,6.5,6.9
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201604,Water - Precipitation - rain,2016-04-15,2016-04-01,2016-04-30,,-6.87,International Atomic Energy Agency,-45.4,International Atomic Energy Agency,,,,47.2,12.9,9.7
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201605,Water - Precipitation - rain,2016-05-15,2016-05-01,2016-05-31,,-6.97,International Atomic Energy Agency,-46.8,International Atomic Energy Agency,,,,82.8,13.7,11.4
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201606,Water - Precipitation - rain,2016-06-15,2016-06-01,2016-06-30,,-8.68,International Atomic Energy Agency,-61.3,International Atomic Energy Agency,,,,113.2,20.1,17.5
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201607,Water - Precipitation - rain,2016-07-15,2016-07-01,2016-07-31,,,,,,,,,112.8,20.9,17.3
GNIP,GNIP/M/RO/02,CLUJ,RO,1512001,46.78,23.61,330,Precipitation collectors - standard - open funnel,Partner: UBB Cluj,201608,Water - Precipitation - rain,2016-08-15,2016-08-01,2016-08-31,,-3.26,International Atomic Energy Agency,-25.3,International Atomic Energy Agency,,,,114.8,19.8,16.9
